1_Portfolio_identifying_data,2_Type_of_identification_code_for_the_fund_share_or_portfolio,3_Portfolio_name,4_Portfolio_currency_(B),5_Net_asset_valuation_of_the_portfolio_or_the_share_class_in_portfolio_currency,6_Valuation_date,7_Reporting_date,8_Share_price,8b_Total_number_of_shares,9_Cash_ratio,10_Portfolio_modified_duration,11_Complete_SCR_delivery,12_CIC_code_of_the_instrument,13_Economic_zone_of_the_quotation_place,14_Identification_code_of_the_instrument,15_Type_of_identification_code_for_the_instrument,16_Grouping_code_for_multiple_leg_instruments,17_Instrument_name,17b_Asset_liability,18_Quantity,19_Nominal_amount,20_Contract_size_for_derivatives,21_Quotation_currency_(A),22_Market_valuation_in_quotation_currency_(A),23_Clean_market_valuation_in_quotation_currency_(A),24_Market_valuation_in_portfolio_currency_(B),25_Clean_market_valuation_in_portfolio_currency_(B),26_Valuation_weight,27_Market_exposure_amount_in_quotation_currency_(A),28_Market_exposure_amount_in_portfolio_currency_(B),29_Market_exposure_amount_for_the_3rd_quotation_currency_(C),30_Market_exposure_in_weight,31_Market_exposure_for_the_3rd_currency_in_weight_over_NAV,32_Interest_rate_type,33_Coupon_rate,34_Interest_rate_reference_identification,35_Identification_type_for_interest_rate_index,36_Interest_rate_index_name,37_Interest_rate_margin,38_Coupon_payment_frequency,39_Maturity_date,40_Redemption_type,41_Redemption_rate,42_Callable_putable,43_Call_put_date,44_Issuer_bearer_option_exercise,45_Strike_price_for_embedded_(call_put)_options,46_Issuer_name,47_Issuer_identification_code,48_Type_of_identification_code_for_issuer,49_Name_of_the_group_of_the_issuer,50_Identification_of_the_group,51_Type_of_identification_code_for_issuer_group,52_Issuer_country,53_Issuer_economic_area,54_Economic_sector,55_Covered_not_covered,56_Securitisation,57_Explicit_guarantee_by_the_country_of_issue,58_Subordinated_debt,58b_Nature_of_the_tranche,59_Credit_quality_step,60_Call_Put_Cap_Floor,61_Strike_price,62_Conversion_factor_(convertibles)_concordance_factor_parity_(options),63_Effective_date_of_instrument,64_Exercise_type,65_Hedging_rolling,67_CIC_of_the_underlying_asset,68_Identification_code_of_the_underlying_asset,69_Type_of_identification_code_for_the_underlying_asset,70_Name_of_the_underlying_asset,71_Quotation_currency_of_the_underlying_asset_(C),72_Last_valuation_price_of_the_underlying_asset,73_Country_of_quotation_of_the_underlying_asset,74_Economic_area_of_quotation_of_the_underlying_asset,75_Coupon_rate_of_the_underlying_asset,76_Coupon_payment_frequency_of_the_underlying_asset,77_Maturity_date_of_the_underlying_asset,78_Redemption_profile_of_the_underlying_asset,79_Redemption_rate_of_the_underlying_asset,80_Issuer_name_of_the_underlying_asset,81_Issuer_identification_code_of_the_underlying_asset,82_Type_of_issuer_identification_code_of_the_underlying_asset,83_Name_of_the_group_of_the_issuer_of_the_underlying_asset,84_Identification_of_the_group_of_the_underlying_asset,85_Type_of_the_group_identification_code_of_the_underlying_asset,86_Issuer_country_of_the_underlying_asset,87_Issuer_economic_area_of_the_underlying_asset,88_Explicit_guarantee_by_the_country_of_issue_of_the_underlying_asset,89_Credit_quality_step_of_the_underlying_asset,90_Modified_duration_to_maturity_date,91_Modified_duration_to_next_option_exercise_date,92_Credit_sensitivity,93_Sensitivity_to_underlying_asset_price_(delta),94_Convexity_gamma_for_derivatives,94b_Vega,95_Identification_of_the_original_portfolio_for_positions_embedded_in_a_fund,97_SCR_mrkt_IR_up_weight_over_NAV,98_SCR_mrkt_IR_down_weight_over_NAV,99_SCR_mrkt_eq_type1_weight_over_NAV,100_SCR_mrkt_eq_type2_weight_over_NAV,101_SCR_mrkt_prop_weight_over_NAV,102_SCR_mrkt_spread_bonds_weight_over_NAV,103_SCR_mrkt_spread_structured_weight_over_NAV,104_SCR_mrkt_spread_derivatives_up_weight_over_NAV,105_SCR_mrkt_spread_derivatives_down_weight_over_NAV,105a_SCR_mrkt_FX_up_weight_over_NAV,105b_SCR_mrkt_FX_down_weight_over_NAV,106_Asset_pledged_as_collateral,107_Place_of_deposit,108_Participation,110_Valorisation_method,111_Value_of_acquisition,112_Credit_rating,113_Rating_agency,114_Issuer_economic_area,115_Fund_issuer_code,116_Fund_issuer_code_type,117_Fund_issuer_name,118_Fund_issuer_sector,119_Fund_issuer_group_code,120_Fund_issuer_group_code_type,121_Fund_issuer_group_name,122_Fund_issuer_country,123_Fund_CIC,123a_Fund_custodian_country,124_Duration,125_Accrued_income_(Security Denominated Currency),126_Accrued_income_(Portfolio Denominated Currency),127_Bond_floor_(convertible_instrument_only),128_Option_premium_(convertible_instrument_only),129_Valuation_yield,130_Valuation_z_spread,131_Underlying_asset_category,132_Infrastructure_investment,133_custodian_name,134_type1_private_equity_portfolio_eligibility,135_type1_private_equity_issuer_beta,137_Counterparty_sector,138_Collateral_eligibility,139_Collateral_Market_valuation_in_portfolio_currency,140_Custodian_identification_code,141_Type_of_custodian_identification_code,142_Bail-in_Rule,143_Maturity_date_expected,144_Modified_duration_to_maturity_date_expected,145_Credit_sensitivity_expected,146_PIK,147_Infrastructure_investment_additional_QRT,148_Economic_sector_NACE2.1,1000_TPT_Version
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","DE3","","DE0005785604","1","","FRESENIUS SE O.N.  ST","","680.00","","","EUR","25275.60","25275.60","29223.65","29223.65","0.000544","","29223.65","","0.000544","","","","","","","","","","","","","","","","Fresenius SE & Co. KGaA","XDFJ0CYCOO1FXRFTQS51","1","","","","DE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","DE3","","DE0007037129","1","","RWE AG   INH O.N.","","500.00","","","EUR","28020.00","28020.00","32396.72","32396.72","0.000603","","32396.72","","0.000603","","","","","","","","","","","","","","","","RWE AG","529900GB7KCA94ACC940","1","","","","DE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","DE3","","DE0007164600","1","","SAP SE O.N.","","130.00","","","EUR","20111.00","20111.00","23252.34","23252.34","0.000433","","23252.34","","0.000433","","","","","","","","","","","","","","","","SAP SE","529900D6BF99LW9R2E68","1","","","","DE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","DE3","","DE0008404005","1","","ALLIANZ SE NA O.N.","","60.00","","","EUR","22674.00","22674.00","26215.68","26215.68","0.000488","","26215.68","","0.000488","","","","","","","","","","","","","","","","Allianz SE","529900K9B0N5BT694847","1","","","","DE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","DE3","","DE000ENAG999","1","","E.ON SE NA O.N.","","1800.00","","","EUR","32427.00","32427.00","37492.10","37492.10","0.000698","","37492.10","","0.000698","","","","","","","","","","","","","","","","E.ON SE","Q9MAIUP40P25UFBFG033","1","","","","DE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","DE3","","DE000ENER6Y0","1","","SIEMENS ENERGY AG NA O.N.","","170.00","","","EUR","25211.00","25211.00","29148.96","29148.96","0.000543","","29148.96","","0.000543","","","","","","","","","","","","","","","","Siemens Energy AG","5299005CHJZ14D4FDJ62","1","","","","DE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","ES3","","ES0113900J37","1","","BCO SANTANDER N.EO0,5","","3600.00","","","EUR","37735.20","37735.20","43629.44","43629.44","0.000812","","43629.44","","0.000812","","","","","","","","","","","","","","","","Banco Santander S.A.","5493006QMFDDMYWIAM13","1","","","","ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","FR3","","FR0000120073","1","","AIR LIQUIDE INH. EO 5,50","","110.00","","","EUR","18526.20","18526.20","21419.99","21419.99","0.000399","","21419.99","","0.000399","","","","","","","","","","","","","","","","L´Air Liquide - Société Anonyme pour l´Étude et l´Exploitation d","969500MMPQVHK671GT54","1","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","FR3","","FR0000120271","1","","TOTALENERGIES SE  EO 2,50","","330.00","","","EUR","25235.10","25235.10","29176.82","29176.82","0.000543","","29176.82","","0.000543","","","","","","","","","","","","","","","","TotalEnergies SE","529900S21EQ1BO4ESM68","1","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","FR3","","FR0000120321","1","","L OREAL    INH.    EO 0,2","","60.00","","","EUR","23073.00","23073.00","26677.00","26677.00","0.000497","","26677.00","","0.000497","","","","","","","","","","","","","","","","L´Oréal S.A.","529900JI1GG6F7RKVI53","1","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","FR3","","FR0000120628","1","","AXA S.A. INH.     EO 2,29","","830.00","","","EUR","33341.10","33341.10","38548.98","38548.98","0.000718","","38548.98","","0.000718","","","","","","","","","","","","","","","","AXA S.A.","F5WCUMTUM4RKZ1MAIE39","1","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","FR3","","FR0000121014","1","","LVMH               EO 0,3","","40.00","","","EUR","19692.00","19692.00","22767.89","22767.89","0.000424","","22767.89","","0.000424","","","","","","","","","","","","","","","","LVMH Moët Hennessy Louis Vuitton SE","IOG4E947OATN0KJYSD45","1","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","FR3","","FR0000121972","1","","SCHNEIDER ELEC. INH. EO 4","","80.00","","","EUR","21076.00","21076.00","24368.07","24368.07","0.000454","","24368.07","","0.000454","","","","","","","","","","","","","","","","Schneider Electric SE","969500A1YF1XUYYXS284","1","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","FR3","","FR0000133308","1","","ORANGE INH.          EO 4","","1800.00","","","EUR","31779.00","31779.00","36742.88","36742.88","0.000684","","36742.88","","0.000684","","","","","","","","","","","","","","","","Orange S.A.","969500MCOONR8990S771","1","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","GB3","","GB0005405286","1","","HSBC HLDGS PLC     DL-,50","","5000.00","","","GBP","65570.00","65570.00","87778.56","87778.56","0.001634","","87778.56","","0.001634","","","","","","","","","","","","","","","","HSBC Holdings PLC","MLU0ZO3ML4LN2LL2TL39","1","","","","GB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","GB3","","GB00B0SWJX34","1","","LONDON STOCK EXCHANGE","","220.00","","","GBP","20081.60","20081.60","26883.24","26883.24","0.000500","","26883.24","","0.000500","","","","","","","","","","","","","","","","London Stock Exchange Group PLC","213800QAUUUP6I445N30","1","","","","GB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","GB3","","GB00BP6MXD84","1","","SHELL PLC           EO-07","","700.00","","","GBP","22277.50","22277.50","29822.89","29822.89","0.000555","","29822.89","","0.000555","","","","","","","","","","","","","","","","Shell PLC","21380068P1DRHMJ8KU70","1","","","","GB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","GB3","","GB00BTK05J60","1","","ANGLO AMERICAN DL-,623855","","630.00","","","GBP","23738.40","23738.40","31778.60","31778.60","0.000592","","31778.60","","0.000592","","","","","","","","","","","","","","","","Anglo American PLC","549300S9XF92D1X8ME43","1","","","","GB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","IT3","","IT0000072618","1","","INTESA SANPAOLO","","11700.00","","","EUR","66058.20","66058.20","76376.49","76376.49","0.001422","","76376.49","","0.001422","","","","","","","","","","","","","","","","Intesa Sanpaolo S.p.A.","2W8N8UU78PMDQKZENC08","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","IT3","","IT0004176001","1","","PRYSMIAN S.P.A.   EO 0,10","","430.00","","","EUR","61232.00","61232.00","70796.44","70796.44","0.001318","","70796.44","","0.001318","","","","","","","","","","","","","","","","Prysmian S.p.A.","529900X0H1IO3RS1A464","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","NL3","","NL0000235190","1","","AIRBUS SE","","220.00","","","EUR","38662.80","38662.80","44701.93","44701.93","0.000832","","44701.93","","0.000832","","","","","","","","","","","","","","","","Airbus SE","MINO79WLOO247M1IL051","1","","","","NL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","NL3","","NL0010273215","1","","ASML HOLDING    EO -,09","","75.00","","","EUR","113130.00","113130.00","130800.91","130800.91","0.002435","","130800.91","","0.002435","","","","","","","","","","","","","","","","ASML Holding N.V.","724500Y6DUVHQD6OXN27","1","","","","NL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","SE3","","SE0017486889","1","","ATLAS COPCO A","","1800.00","","","SEK","322650.00","322650.00","34162.52","34162.52","0.000636","","34162.52","","0.000636","","","","","","","","","","","","","","","","Atlas Copco AB","213800T8PC8Q4FYJZR07","1","","","","SE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US3","","US0028241000","1","","ABBOTT LABS","","400.00","","","USD","36500.00","36500.00","36500.00","36500.00","0.000679","36500.00","36500.00","","0.000679","","","","","","","","","","","","","","","","Abbott Laboratories","HQD377W2YR662HK5JX27","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US3","","US00287Y1091","1","","ABBVIE INC.        DL-,01","","610.00","","","USD","137506.20","137506.20","137506.20","137506.20","0.002560","137506.20","137506.20","","0.002560","","","","","","","","","","","","","","","","AbbVie Inc.","FR5LCKFTG8054YNNRU85","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US3","","US0079031078","1","","ADVANCED MIC.DEV.  DL-,01","","170.00","","","USD","80835.85","80835.85","80835.85","80835.85","0.001505","80835.85","80835.85","","0.001505","","","","","","","","","","","","","","","","Advanced Micro Devices Inc.","R2I72C950HOYXII45366","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US3","","US02079K3059","1","","ALPHABET INC.CL.A DL-,001","","940.00","","","USD","342404.40","342404.40","342404.40","342404.40","0.006374","342404.40","342404.40","","0.006374","","","","","","","","","","","","","","","","Alphabet Inc.","5493006MHB84DD0ZWV18","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US3","","US0231351067","1","","AMAZON.COM INC.    DL-,01","","900.00","","","USD","219771.00","219771.00","219771.00","219771.00","0.004091","219771.00","219771.00","","0.004091","","","","","","","","","","","","","","","","Amazon.com Inc.","ZXTILKJKG63JELOEG630","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US3","","US0311621009","1","","AMGEN INC.       DL-,0001","","330.00","","","USD","113706.45","113706.45","113706.45","113706.45","0.002117","113706.45","113706.45","","0.002117","","","","","","","","","","","","","","","","Amgen Inc.","62QBXGPJ34PQ72Z12S66","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US3","","US0378331005","1","","APPLE INC.","","1150.00","","","USD","334132.50","334132.50","334132.50","334132.50","0.006220","334132.50","334132.50","","0.006220","","","","","","","","","","","","","","","","Apple Inc.","HWUPKR0MPOU8FGXBT394","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US3","","US0605051046","1","","BANK AMERICA      DL 0,01","","2650.00","","","USD","144213.00","144213.00","144213.00","144213.00","0.002685","144213.00","144213.00","","0.002685","","","","","","","","","","","","","","","","Bank of America Corporation","9DJT3UXIJIZJI4WXO774","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US3","","US11135F1012","1","","BROADCOM INC.     DL-,001","","390.00","","","USD","152942.40","152942.40","152942.40","152942.40","0.002847","152942.40","152942.40","","0.002847","","","","","","","","","","","","","","","","Broadcom Inc.","549300WV6GIDOZJTV909","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US3","","US1491231015","1","","CATERPILLAR INC.     DL 1","","140.00","","","USD","128058.00","128058.00","128058.00","128058.00","0.002384","128058.00","128058.00","","0.002384","","","","","","","","","","","","","","","","Caterpillar Inc.","WRJR7GS4GTRECRRTVX92","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US3","","US1667641005","1","","CHEVRON CORP.      DL-,75","","390.00","","","USD","72836.40","72836.40","72836.40","72836.40","0.001356","72836.40","72836.40","","0.001356","","","","","","","","","","","","","","","","Chevron Corp.","","9","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
